Word,Frequency,IDF,Score
kinetics,4,1.981,0.41201
diagnostics,4,1.981,0.41201
heavy,4,1.981,0.41201
neutron,4,1.981,0.41201
neighboring,4,1.981,0.41201
logarithmic,4,1.981,0.41201
persistent,4,1.981,0.41201
widely,6,1.288,0.40175
network,6,1.288,0.40175
combination,6,1.288,0.40175
pre,6,1.288,0.40175
needed,6,1.288,0.40175
previously,6,1.288,0.40175
choices,6,1.288,0.40175
latter,6,1.288,0.40175
tools,6,1.288,0.40175
appropriate,6,1.288,0.40175
final,6,1.288,0.40175
generating,6,1.288,0.40175
explored,6,1.288,0.40175
identical,6,1.288,0.40175
investigated,6,1.288,0.40175
followed,6,1.288,0.40175
connected,6,1.288,0.40175
implies,6,1.288,0.40175
decreasing,6,1.288,0.40175
explain,6,1.288,0.40175
initial,6,1.288,0.40175
incorporated,5,1.47,0.3822
global,5,1.47,0.3822
air,5,1.47,0.3822
precise,5,1.47,0.3822
decades,5,1.47,0.3822
simultaneously,5,1.47,0.3822
turn,5,1.47,0.3822
constructed,5,1.47,0.3822
output,5,1.47,0.3822
adjacent,5,1.47,0.3822
share,5,1.47,0.3822
adopted,5,1.47,0.3822
added,5,1.47,0.3822
assigned,5,1.47,0.3822
sequence,5,1.47,0.3822
causes,5,1.47,0.3822
acts,3,2.386,0.37226
vertices,3,2.386,0.37226
accessed,3,2.386,0.37226
rser,3,2.386,0.37226
ethanol,3,2.386,0.37226
catalytic,3,2.386,0.37226
circuit,3,2.386,0.37226
bis,3,2.386,0.37226
benzene,3,2.386,0.37226
evolved,3,2.386,0.37226
macroscopic,3,2.386,0.37226
comprised,3,2.386,0.37226
depicts,3,2.386,0.37226
boron,3,2.386,0.37226
colour,3,2.386,0.37226
luminance,3,2.386,0.37226
semiconductor,3,2.386,0.37226
screen,3,2.386,0.37226
volatile,3,2.386,0.37226
outstanding,3,2.386,0.37226
contents,3,2.386,0.37226
visually,3,2.386,0.37226
rectangle,3,2.386,0.37226
fromthe,3,2.386,0.37226
closing,3,2.386,0.37226
binaries,3,2.386,0.37226
word,3,2.386,0.37226
seconds,3,2.386,0.37226
tailor,3,2.386,0.37226
undergo,3,2.386,0.37226
governed,3,2.386,0.37226
stimulating,3,2.386,0.37226
monomer,3,2.386,0.37226
proliferation,3,2.386,0.37226
survival,3,2.386,0.37226
activated,3,2.386,0.37226
resonance,3,2.386,0.37226
als,3,2.386,0.37226
manifest,3,2.386,0.37226
condensation,3,2.386,0.37226
car,3,2.386,0.37226
disorder,3,2.386,0.37226
consumed,3,2.386,0.37226
convection,3,2.386,0.37226
tight,3,2.386,0.37226
sensors,3,2.386,0.37226
evenly,3,2.386,0.37226
figures,3,2.386,0.37226
dominance,3,2.386,0.37226
mobile,3,2.386,0.37226
pointed,3,2.386,0.37226
steady,3,2.386,0.37226
constituents,3,2.386,0.37226
way,7,1.0,0.364
understanding,7,1.0,0.364
must,7,1.0,0.364
considered,7,1.0,0.364
improved,6,1.134,0.35366
called,6,1.134,0.35366
available,6,1.134,0.35366
wide,6,1.134,0.35366
showing,6,1.134,0.35366
extended,6,1.134,0.35366
equivalent,6,1.134,0.35366
become,6,1.134,0.35366
window,6,1.134,0.35366
overview,6,1.134,0.35366
problem,6,1.134,0.35366
select,6,1.134,0.35366
subset,6,1.134,0.35366
variables,6,1.134,0.35366
effectively,6,1.134,0.35366
steps,6,1.134,0.35366
upper,6,1.134,0.35366
whenever,4,1.693,0.35217
cycles,4,1.693,0.35217
composed,4,1.693,0.35217
channel,4,1.693,0.35217
introduces,4,1.693,0.35217
billion,4,1.693,0.35217
examining,4,1.693,0.35217
andthe,4,1.693,0.35217
offset,4,1.693,0.35217
fitting,4,1.693,0.35217
great,4,1.693,0.35217
positions,4,1.693,0.35217
excessive,4,1.693,0.35217
resolved,4,1.693,0.35217
dominant,4,1.693,0.35217
locally,4,1.693,0.35217
constants,4,1.693,0.35217
minutes,4,1.693,0.35217
similarities,4,1.693,0.35217
sign,4,1.693,0.35217
block,5,1.288,0.33479
possibility,5,1.288,0.33479
operation,5,1.288,0.33479
itself,5,1.288,0.33479
means,5,1.288,0.33479
considerable,5,1.288,0.33479
pixel,5,1.288,0.33479
elements,5,1.288,0.33479
behaviour,5,1.288,0.33479
grid,5,1.288,0.33479
quite,5,1.288,0.33479
led,5,1.288,0.33479
efforts,5,1.288,0.33479
represented,5,1.288,0.33479
true,5,1.288,0.33479
calculation,5,1.288,0.33479
identifies,5,1.288,0.33479
appears,5,1.288,0.33479
already,5,1.288,0.33479
understand,5,1.288,0.33479
representative,5,1.288,0.33479
characterized,5,1.288,0.33479
normal,5,1.288,0.33479
heat,5,1.288,0.33479
investigate,5,1.288,0.33479
support,6,1.0,0.312
better,6,1.0,0.312
limited,6,1.0,0.312
provided,6,1.0,0.312
help,6,1.0,0.312
detection,6,1.0,0.312
simulation,6,1.0,0.312
presented,6,1.0,0.312
extensively,3,1.981,0.30901
fossil,3,1.981,0.30901
rising,3,1.981,0.30901
kinds,3,1.981,0.30901
mobility,3,1.981,0.30901
exceeding,3,1.981,0.30901
act,3,1.981,0.30901
template,3,1.981,0.30901
accompanied,3,1.981,0.30901
magnitudes,3,1.981,0.30901
galaxies,3,1.981,0.30901
placed,3,1.981,0.30901
strongest,3,1.981,0.30901
heads,3,1.981,0.30901
encountered,3,1.981,0.30901
expanding,3,1.981,0.30901
signature,3,1.981,0.30901
inthe,3,1.981,0.30901
bands,3,1.981,0.30901
eliminate,3,1.981,0.30901
bars,3,1.981,0.30901
registered,3,1.981,0.30901
severe,3,1.981,0.30901
amplification,3,1.981,0.30901
pronounced,3,1.981,0.30901
diagnostic,3,1.981,0.30901
elec,3,1.981,0.30901
observable,3,1.981,0.30901
apart,3,1.981,0.30901
routes,3,1.981,0.30901
ultimately,3,1.981,0.30901
heart,3,1.981,0.30901
blood,3,1.981,0.30901
mortality,3,1.981,0.30901
male,3,1.981,0.30901
causing,3,1.981,0.30901
radio,3,1.981,0.30901
electrons,3,1.981,0.30901
melting,3,1.981,0.30901
infinite,3,1.981,0.30901
connectivity,3,1.981,0.30901
externally,3,1.981,0.30901
retain,3,1.981,0.30901
organizing,3,1.981,0.30901
closed,4,1.47,0.30576
exact,4,1.47,0.30576
capable,4,1.47,0.30576
matching,4,1.47,0.30576
boundaries,4,1.47,0.30576
restricted,4,1.47,0.30576
aspect,4,1.47,0.30576
superior,4,1.47,0.30576
advantages,4,1.47,0.30576
life,4,1.47,0.30576
uniform,4,1.47,0.30576
phenomena,4,1.47,0.30576
utilized,4,1.47,0.30576
exploration,4,1.47,0.30576
feedback,4,1.47,0.30576
add,4,1.47,0.30576
quickly,4,1.47,0.30576
head,4,1.47,0.30576
mentioned,4,1.47,0.30576
false,4,1.47,0.30576
systematically,4,1.47,0.30576
classified,4,1.47,0.30576
capture,4,1.47,0.30576
stages,4,1.47,0.30576
chain,4,1.47,0.30576
pairs,4,1.47,0.30576
reduces,4,1.47,0.30576
building,5,1.134,0.29471
alternative,5,1.134,0.29471
sufficient,5,1.134,0.29471
technique,5,1.134,0.29471
behavior,5,1.134,0.29471
inter,5,1.134,0.29471
population,5,1.134,0.29471
extreme,5,1.134,0.29471
details,5,1.134,0.29471
inverse,5,1.134,0.29471
making,5,1.134,0.29471
log,5,1.134,0.29471
consistent,5,1.134,0.29471
vertical,5,1.134,0.29471
lead,5,1.134,0.29471
off,5,1.134,0.29471
shift,5,1.134,0.29471
simulated,5,1.134,0.29471
generate,5,1.134,0.29471
map,5,1.134,0.29471
equal,5,1.134,0.29471
start,5,1.134,0.29471
distinct,5,1.134,0.29471
noted,4,1.288,0.26783
becomes,4,1.288,0.26783
gov,4,1.288,0.26783
enhance,4,1.288,0.26783
regarding,4,1.288,0.26783
half,4,1.288,0.26783
avoid,4,1.288,0.26783
detected,4,1.288,0.26783
extremely,4,1.288,0.26783
easily,4,1.288,0.26783
idea,4,1.288,0.26783
create,4,1.288,0.26783
reference,4,1.288,0.26783
perspective,4,1.288,0.26783
homogeneous,4,1.288,0.26783
comparable,4,1.288,0.26783
reducing,4,1.288,0.26783
seems,4,1.288,0.26783
extensive,4,1.288,0.26783
largely,4,1.288,0.26783
subsequent,4,1.288,0.26783
visual,4,1.288,0.26783
evolution,4,1.288,0.26783
implementation,4,1.288,0.26783
noise,4,1.288,0.26783
otherwise,4,1.288,0.26783
version,4,1.288,0.26783
rest,4,1.288,0.26783
fits,4,1.288,0.26783
difficult,4,1.288,0.26783
constraint,4,1.288,0.26783
characteristic,4,1.288,0.26783
fraction,4,1.288,0.26783
sizes,4,1.288,0.26783
depend,4,1.288,0.26783
sum,4,1.288,0.26783
contribution,4,1.288,0.26783
nor,4,1.288,0.26783
certain,4,1.288,0.26783
expect,4,1.288,0.26783
possess,3,1.693,0.26413
utilize,3,1.693,0.26413
potentials,3,1.693,0.26413
agent,3,1.693,0.26413
conventional,3,1.693,0.26413
onto,3,1.693,0.26413
super,3,1.693,0.26413
align,3,1.693,0.26413
creating,3,1.693,0.26413
predominantly,3,1.693,0.26413
illustrative,3,1.693,0.26413
mining,3,1.693,0.26413
giving,3,1.693,0.26413
velocity,3,1.693,0.26413
break,3,1.693,0.26413
polynomial,3,1.693,0.26413
freedom,3,1.693,0.26413
occurring,3,1.693,0.26413
somewhat,3,1.693,0.26413
coarse,3,1.693,0.26413
forced,3,1.693,0.26413
dot,3,1.693,0.26413
disease,3,1.693,0.26413
sites,3,1.693,0.26413
concentrations,3,1.693,0.26413
fusion,3,1.693,0.26413
phases,3,1.693,0.26413
recorded,3,1.693,0.26413
contributes,3,1.693,0.26413
overlapping,3,1.693,0.26413
especially,5,1.0,0.26
full,5,1.0,0.26
integration,5,1.0,0.26
magnitude,5,1.0,0.26
real,5,1.0,0.26
interval,5,1.0,0.26
parameter,5,1.0,0.26
complete,5,1.0,0.26
index,5,1.0,0.26
appear,4,1.134,0.23577
quality,4,1.134,0.23577
offer,4,1.134,0.23577
promising,4,1.134,0.23577
yet,4,1.134,0.23577
training,4,1.134,0.23577
computed,4,1.134,0.23577
end,4,1.134,0.23577
increasingly,4,1.134,0.23577
relevant,4,1.134,0.23577
consistently,4,1.134,0.23577
closely,4,1.134,0.23577
requires,4,1.134,0.23577
comparing,4,1.134,0.23577
bottom,4,1.134,0.23577
still,4,1.134,0.23577
remain,4,1.134,0.23577
areas,4,1.134,0.23577
focused,4,1.134,0.23577
typically,4,1.134,0.23577
limit,4,1.134,0.23577
variation,4,1.134,0.23577
kind,3,1.47,0.22932
scientists,3,1.47,0.22932
improvement,3,1.47,0.22932
little,3,1.47,0.22932
spread,3,1.47,0.22932
monitoring,3,1.47,0.22932
practical,3,1.47,0.22932
predicted,3,1.47,0.22932
pattern,3,1.47,0.22932
list,3,1.47,0.22932
pool,3,1.47,0.22932
diverse,3,1.47,0.22932
automatically,3,1.47,0.22932
immediate,3,1.47,0.22932
obvious,3,1.47,0.22932
variance,3,1.47,0.22932
correspond,3,1.47,0.22932
dominated,3,1.47,0.22932
portion,3,1.47,0.22932
definition,3,1.47,0.22932
primarily,3,1.47,0.22932
themselves,3,1.47,0.22932
automated,3,1.47,0.22932
exactly,3,1.47,0.22932
starting,3,1.47,0.22932
project,3,1.47,0.22932
enhances,3,1.47,0.22932
body,3,1.47,0.22932
limiting,3,1.47,0.22932
identifying,3,1.47,0.22932
emerged,3,1.47,0.22932
environments,3,1.47,0.22932
studying,3,1.47,0.22932
exhibit,3,1.47,0.22932
iii,3,1.47,0.22932
confirm,3,1.47,0.22932
configurations,3,1.47,0.22932
leave,3,1.47,0.22932
extent,3,1.47,0.22932
existence,3,1.47,0.22932
neutral,3,1.47,0.22932
proportional,3,1.47,0.22932
outcome,3,1.47,0.22932
happen,3,1.47,0.22932
fact,4,1.0,0.208
ground,4,1.0,0.208
components,4,1.0,0.208
positive,4,1.0,0.208
whether,4,1.0,0.208
zero,4,1.0,0.208
independent,4,1.0,0.208
together,4,1.0,0.208
ing,4,1.0,0.208
events,4,1.0,0.208
mail,3,1.288,0.20088
ideal,3,1.288,0.20088
built,3,1.288,0.20088
simply,3,1.288,0.20088
located,3,1.288,0.20088
plays,3,1.288,0.20088
groups,3,1.288,0.20088
covered,3,1.288,0.20088
makes,3,1.288,0.20088
separate,3,1.288,0.20088
approximately,3,1.288,0.20088
community,3,1.288,0.20088
requirement,3,1.288,0.20088
reach,3,1.288,0.20088
column,3,1.288,0.20088
image,3,1.288,0.20088
gaps,3,1.288,0.20088
course,3,1.288,0.20088
tested,3,1.288,0.20088
check,3,1.288,0.20088
criteria,3,1.288,0.20088
represent,3,1.288,0.20088
gap,3,1.288,0.20088
mostly,3,1.288,0.20088
vixra,3,1.288,0.20088
longer,3,1.288,0.20088
summarized,3,1.288,0.20088
referred,3,1.288,0.20088
variety,3,1.288,0.20088
whole,3,1.288,0.20088
speed,3,1.288,0.20088
capabilities,3,1.288,0.20088
loss,3,1.288,0.20088
enables,3,1.288,0.20088
purposes,3,1.288,0.20088
fall,3,1.288,0.20088
standard,3,1.288,0.20088
helpful,3,1.288,0.20088
identification,3,1.288,0.20088
content,3,1.288,0.20088
captured,3,1.288,0.20088
explicitly,3,1.288,0.20088
differ,3,1.288,0.20088
produces,3,1.288,0.20088
instance,3,1.288,0.20088
online,3,1.288,0.20088
completely,3,1.288,0.20088
representation,3,1.288,0.20088
involves,3,1.288,0.20088
treatment,3,1.288,0.20088
risk,3,1.288,0.20088
transformations,3,1.288,0.20088
cannot,3,1.288,0.20088
numerical,3,1.288,0.20088
play,3,1.288,0.20088
distances,3,1.288,0.20088
suggesting,3,1.288,0.20088
determining,3,1.288,0.20088
vary,3,1.288,0.20088
parallel,3,1.288,0.20088
varying,3,1.134,0.17683
follows,3,1.134,0.17683
construct,3,1.134,0.17683
whereas,3,1.134,0.17683
technical,3,1.134,0.17683
unit,3,1.134,0.17683
mainly,3,1.134,0.17683
advantage,3,1.134,0.17683
enough,3,1.134,0.17683
reduce,3,1.134,0.17683
datasets,3,1.134,0.17683
reason,3,1.134,0.17683
far,3,1.134,0.17683
analyses,3,1.134,0.17683
class,3,1.134,0.17683
intervals,3,1.134,0.17683
covering,3,1.134,0.17683
combined,3,1.134,0.17683
basis,3,1.134,0.17683
net,3,1.134,0.17683
likelihood,3,1.134,0.17683
papers,3,1.134,0.17683
ability,3,1.134,0.17683
constant,3,1.134,0.17683
strongly,3,1.134,0.17683
contributions,3,1.134,0.17683
optimal,3,1.134,0.17683
empirical,3,1.134,0.17683
prior,3,1.134,0.17683
shared,3,1.134,0.17683
assumed,3,1.134,0.17683
absence,3,1.134,0.17683
uses,3,1.0,0.156
focus,3,1.0,0.156
highest,3,1.0,0.156
component,3,1.0,0.156
tion,3,1.0,0.156
terms,3,1.0,0.156
post,3,1.0,0.156
correlation,3,1.0,0.156
